"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186"
"177",52390,51814,52388,39084,51802,52280,52294,52074,38774,52014,52022,51980,38566,38930,51746,38608,38620,52188,71104,73036,72766,968,692,76442,76908,39032,70952,76812,38456,38770,70902,548,38554,38460,72490,70520,38706,70642,72972,78786,78946,70740,39032,38664,76870,38448,78734,646,72274,76862,38498,76170,78734,39046,78470,72714,78946,38558,808,756,642,1126,1130,1176,960,748,974,1124,1286,808,930,548,386,660,1084,756,536,916,1124,808,592,1240,1080,592,714,918,45852,76852,76540,78882,78614,76972,46078,46788,78836,76530,76870,77072,78566,968,6988,78988,78526,78746,76606,78616,77238,76866,45852,45862,47020,45690,45700,45866,47110,76750,78824,78946,78568,76662,76862,76972,76592,46028,46028,45646,76862,78566,76972,78726,45866,46132,45756,6402,748,904,712,918,6712,6932,858,76696,78936,76386,78726,79264,47274,78992,76642,76922,78834,47110,45500,45390,45740,6766,912,6772,1066,536,6878,6718,7086,6938,1010,918,642,918,79056,76812,78726,862,590,7140,6666,78676,0,422,386,45862,78526,78678,78308,76552,46724,47000
"178",52604,52074,52342,39038,51704,52286,52034,51814,38676,51916,52184,52240,38664,39248,51648,38770,38880,52090,71214,73406,72506,1130,594,76702,76914,39246,71114,76552,38716,38932,70902,808,38554,38720,72490,70422,38920,70902,73186,78526,78848,70902,39246,38826,76772,38350,78636,548,72436,76764,38400,76592,78896,38884,78568,72876,79108,38720,386,918,642,1132,1552,1286,1174,650,714,1338,1500,710,1190,808,808,758,1084,658,438,656,1338,386,494,1402,1080,494,1136,820,45806,76858,76442,78888,79036,77134,46396,46690,79154,76952,77032,77078,78144,1286,7306,79098,78786,78844,76704,78986,77244,76606,45806,46232,47118,45696,45602,45768,47012,77172,78778,79316,78730,76760,76764,77290,76430,45606,45606,45808,77024,78306,76874,79096,45704,46554,45334,6662,910,910,972,496,7134,7250,1228,76598,79150,76646,78888,79218,47592,78998,76804,76922,79256,47272,45760,45650,45694,7188,1282,6350,1020,698,7196,6556,7196,6938,1120,496,642,756,79374,76650,78888,700,752,7094,6828,78676,422,0,808,45602,78786,78580,78730,76650,47094,47370
"179",52224,51980,52278,38918,52078,52334,51964,52184,38498,52180,51746,51814,38676,38656,52022,38884,38566,51912,71160,72760,72656,582,858,76386,76962,38922,70566,76702,38400,38440,70736,658,38720,38240,72876,70354,38760,70422,72916,78840,78726,70574,38922,38278,76594,38502,78458,700,72604,76532,38664,76334,78734,38660,78196,72604,78890,38448,698,536,808,1180,1074,1120,1180,914,864,850,1230,862,654,494,496,770,698,536,592,1080,958,642,758,1020,1024,702,824,698,46128,77018,76594,78936,78890,76806,46078,46952,79000,76696,76650,77128,78840,912,6822,79264,78526,78526,76662,78890,76962,76702,45908,45862,46634,45966,45920,45810,47054,76806,78934,78946,78844,76496,76862,76642,76756,46138,46192,45920,76916,78840,76806,78560,45922,46076,46032,6678,858,848,548,642,6822,6878,1022,77082,79212,76332,78836,78878,47110,79102,76862,76702,78780,47110,45500,45444,46014,6932,858,6828,956,700,6932,6882,7030,6992,1066,972,918,588,78836,77032,78890,588,646,7306,6720,78840,386,808,0,46248,78196,78624,78364,76552,47110,47274
"180",73676,72764,73524,69052,72886,73358,72834,72614,68690,73208,73366,72930,68620,69262,72830,68674,68402,73052,64018,62042,61310,46460,46034,57524,57788,69260,64028,57264,68678,69378,63544,45646,68508,69004,61294,63446,69366,63654,62042,55180,55664,63596,69260,68950,57316,68686,55562,45768,61512,57748,68414,57576,55712,68730,55766,61622,55704,68946,45878,46248,45810,46132,46772,46506,46504,45870,45772,46558,46720,46150,46248,45866,45918,46030,46032,45988,45658,45824,46338,45878,45714,46732,46248,45714,46246,46260,1122,57732,57426,55924,55962,57788,1176,2336,55970,57936,57796,57622,55232,46396,40486,55804,55550,55712,57520,55802,57788,57208,1452,1444,2706,1232,1138,548,2548,57936,55814,56022,55546,57576,57638,58164,57576,328,328,588,57788,55070,57418,56132,1078,1224,708,39680,46130,46350,45810,45988,40314,40320,46338,57252,55856,57468,55814,55924,3018,55594,57788,57524,56072,2808,1024,914,1126,40258,46502,39802,46240,46028,40486,40008,40376,39736,46450,45768,45700,46138,56080,57466,55704,46082,46082,40164,39788,55330,45862,45602,46248,0,55660,55176,55656,57576,2850,2796
"181",87796,87172,87738,89466,87594,87906,87100,87320,89046,87696,87318,87062,88950,89148,87538,89376,88734,87484,9332,7040,6500,78778,78998,2250,3150,89358,8794,2454,88624,88876,8640,78418,88888,88352,6776,8582,89308,8214,7196,756,854,8802,89358,88826,2782,89050,698,78896,6772,2608,89156,2522,862,89046,218,6772,1130,88884,78620,78620,78624,79376,79270,79316,79264,79054,78624,78990,79426,79058,78526,78310,78580,78692,78570,78620,78732,78952,79154,78676,78898,79104,78896,78786,78908,78782,55864,3150,2782,1176,1074,2994,55758,56744,1240,2828,2726,3260,918,79108,72978,1448,330,492,2632,1130,3150,2510,55644,55542,56264,55702,55600,55602,56846,2938,1062,1074,1028,2522,2938,2718,2782,55656,55822,55712,3104,756,2994,800,55496,55868,55606,72454,78942,79044,78364,78676,72866,72978,79218,3214,1396,2140,964,1118,56846,1230,2938,2454,964,56790,54856,54912,55806,73032,78998,72766,79040,78896,73088,72876,73186,72824,79206,79006,78734,78510,964,2946,1130,78566,78786,73406,72876,756,78526,78786,78196,55660,0,808,548,2466,56846,57066
"182",87796,87208,87644,89096,87116,87478,87058,87058,88844,87328,87376,87374,89046,89306,87060,89048,88990,87062,8952,6976,6678,78836,78630,2782,2832,89524,8852,2632,89156,88990,8692,78566,88664,89050,6882,8490,89198,8912,6976,548,598,8420,89304,88994,2250,88518,496,78364,6776,2572,88678,2730,646,88936,752,6666,638,88778,78636,78734,78730,78893,79423,78992,79210,78631,78472,78934,79206,78746,79058,78731,78514,78953,78732,78474,78364,78964,78934,78636,78420,79218,79058,78310,79007,78746,55108,2776,2470,968,1116,2612,55698,56322,1124,2980,2730,2556,658,78882,72862,958,808,808,2616,1066,2722,2466,55218,55534,56524,55218,55124,55070,56314,2870,858,956,700,2782,2572,2988,2892,55122,55232,55440,2832,658,2462,1176,55330,55746,55180,72710,78726,78836,78620,78636,72910,72696,79044,2516,1010,2616,858,748,56784,638,2942,2782,1116,56574,55114,55114,55546,72854,78878,72450,78616,78734,73082,72876,72862,72656,78936,78526,78730,78676,1014,2782,858,78620,78568,72760,72384,808,78678,78580,78624,55176,808,0,590,2672,56946,56892
"183",87744,87278,87742,89414,87046,87524,87538,87428,89214,87368,87486,87444,89006,89040,86990,88828,89060,87542,8784,7098,6828,78726,78670,2302,2768,89582,8742,2782,88676,89100,8692,78526,88994,88900,6882,8750,89146,8762,7034,808,1078,8530,89362,88994,2840,88778,646,78624,6666,2832,88938,2250,426,89266,492,6886,748,88998,79006,78844,78510,79214,79108,78824,79158,78946,78732,79102,79374,78786,79018,78526,78474,78748,78952,78844,78789,79004,79212,78786,78790,79328,79168,78570,78802,79006,55426,2932,2510,904,746,2722,55542,56582,858,2610,2730,3042,918,78836,72706,900,218,768,2466,968,3208,2836,55316,55326,56374,55264,55274,55550,56574,2720,956,638,480,2742,2502,2942,2782,55602,55602,55440,2722,698,3052,968,55110,55376,55330,72450,78836,78992,78690,78786,72760,72760,78726,2886,958,2356,638,1176,56848,1014,2722,2892,856,56464,54744,54854,55644,72704,78670,72600,79044,78404,72596,72766,73024,72766,79098,78786,78620,78896,968,2892,748,78730,78458,72858,72604,808,78308,78730,78364,55656,548,590,0,2302,56628,56794
"184",86042,85250,85984,87602,85400,85822,85398,85288,87402,85612,85674,85360,86704,87394,85344,87182,87032,85620,7138,9124,8856,77024,76914,328,1066,87714,7040,862,86702,87232,6828,76386,86966,86870,8912,6938,87334,6732,9060,2892,3158,6828,87494,87182,918,86966,2892,76812,8746,964,87182,438,2616,87020,2360,8856,2774,87020,76814,76976,76702,77292,77186,77122,77290,77190,76812,77346,77562,76974,77044,76608,76496,76446,76868,76976,77033,77140,77290,76760,77034,77460,77194,76592,76824,77138,57508,1176,698,3040,2938,1020,57622,58718,3104,854,972,1176,2730,77134,71004,3202,2246,2414,496,3104,1286,808,57618,57406,58296,57346,57464,57686,58710,854,3036,2828,2782,496,744,1074,646,57248,57304,57466,800,2782,1130,3104,57088,57622,57308,70532,76858,77180,76662,76760,70892,70894,77024,1020,3260,438,2828,3202,58930,2984,854,752,3158,58434,56772,56938,57780,70838,77024,70630,77176,76702,70894,70630,71102,70682,77342,76540,76592,76704,3158,590,2774,76540,76812,71212,70682,2672,76552,76650,76552,57576,2466,2672,2302,0,58820,58820
"185",75302,75146,74984,70512,75082,75188,75574,75354,70886,75078,75250,75312,70730,70206,75026,70668,70784,75468,64732,62452,63074,47164,47148,58710,58752,70776,64732,59028,70620,70406,65106,47272,70614,70624,62746,64776,70450,64950,62912,57054,56998,64944,70776,70724,59086,70560,57002,47318,62530,58862,70610,58438,56950,71106,56790,62970,56950,70618,47480,47376,47262,47426,47022,47220,47264,47204,47646,47428,47590,47480,47654,47272,47110,47384,47704,47428,47208,47588,47428,47480,47264,47648,47700,47264,47438,47590,2156,58696,58756,56778,56518,58924,2230,956,56268,57966,59034,58916,56834,46804,40784,56628,56846,57066,58874,55992,59082,59082,2156,1958,1240,2306,2268,2854,1062,58602,56408,56322,56784,58930,58658,58352,58756,3016,3016,2582,58814,56834,58768,56102,2802,2756,2744,41086,47156,47204,47436,47590,40564,40728,46638,58492,56836,58654,56730,56848,606,56888,58382,59086,56322,802,2540,2430,2044,41034,46692,41404,47054,47156,40674,41298,41090,41518,47054,47590,47262,47538,56488,58976,56730,47482,47210,41088,41246,56892,46724,47094,47110,2850,56846,56946,56628,58820,0,276
"186",75136,75092,75094,70456,75248,75022,75354,75134,70830,75354,75194,75146,70510,70372,75192,70614,70730,75192,64678,62286,63184,47218,47424,58874,58806,70776,64786,59138,70784,70406,64940,47162,70560,70624,62802,64940,70394,64950,62856,56888,57108,64888,70776,70888,58920,70614,57056,47372,62750,59082,70666,58602,56840,70940,57066,62750,56784,70398,47480,47376,47428,47260,46966,47054,47264,47370,47536,47594,47644,47644,47708,47438,46890,47164,47428,47428,47374,47642,47262,47534,47430,47648,47644,47264,47218,47810,2102,58752,58920,56942,56574,58868,2340,900,56102,58242,58924,58862,56778,46748,40618,56684,56956,56846,58930,56046,58916,59138,2322,2068,1184,2362,2158,2908,1116,58658,56628,56322,56730,58654,58768,58352,58920,2906,2850,2526,58758,56888,58602,56266,2748,2700,2690,41252,47156,47368,47382,47644,40674,40564,46582,58328,56892,58930,56840,56572,442,56778,58602,59086,56268,802,2540,2374,2208,40870,46638,41570,47164,47210,40728,41242,41034,41352,47110,47314,47318,47648,56488,58756,56674,47538,47376,41144,41080,56836,47000,47370,47274,2796,57066,56892,56794,58820,276,0
